tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06067005202,Sacramento County,7122,1916,1880,True
06067005510,Sacramento County,9396,1441,3562,False
06067007019,Sacramento County,8548,4726,3822,True
06067007427,Sacramento County,4997,3182,1815,True
06067007430,Sacramento County,7349,2343,1860,True
06067008131,Sacramento County,6003,4107,1896,True
06067008510,Sacramento County,8179,2775,3336,False
06067009328,Sacramento County,6398,143,588,False
06067009408,Sacramento County,8071,3248,4823,False
06067009635,Sacramento County,9648,2214,1215,True
06067009332,Sacramento County,3676,2926,750,True
06007000904,Butte County,3490,440,3050,False
06007002601,Butte County,5395,2545,2850,False
06007003502,Butte County,4820,548,4272,False
06111008900,Ventura County,9489,3596,2282,True
06111980000,Ventura County,3826,745,819,False
06111000701,Ventura County,6012,1169,4843,False
06111000702,Ventura County,7949,4774,3175,True
06111002905,Ventura County,7068,4655,2413,True
06111005204,Ventura County,4639,732,2299,False
06111007406,Ventura County,5853,3010,722,True
06111007509,Ventura County,6573,460,2467,False
06111007512,Ventura County,6865,309,3567,False
06065043227,Riverside County,9622,4684,4043,True
06065043229,Riverside County,5872,977,4895,False
06065043235,Riverside County,8291,2599,2623,False
06065043256,Riverside County,6770,491,4002,False
06065043264,Riverside County,7123,2421,4081,False
06065043272,Riverside County,8830,202,583,False
06065043276,Riverside County,8592,4419,4173,True
06065043513,Riverside County,5289,1984,3305,False
06065043810,Riverside County,2661,1564,743,True
06041109001,Marin County,5851,4653,710,True
06041130201,Marin County,5282,1643,3639,False
06111000304,Ventura County,2297,1016,1281,False
06111005004,Ventura County,3323,2372,951,True
06111007405,Ventura County,5599,819,4780,False
06065042623,Riverside County,7712,3742,3970,False
06065042730,Riverside County,5622,4963,659,True
06065042732,Riverside County,7946,1833,769,True
06065043007,Riverside County,4394,1642,1371,True
06065043010,Riverside County,7704,2891,4813,False
06065043271,Riverside County,6590,3154,2558,True
06065940400,Riverside County,9855,4659,2849,True
06029003900,Kern County,3361,159,3202,False
06029000507,Kern County,9024,4271,289,True
06029002806,Kern County,6508,395,2648,False
06029003303,Kern County,8868,899,905,False
06029006403,Kern County,7503,1842,314,True
06017990000,El Dorado County,3200,696,1817,False
06065044919,Riverside County,9984,2698,3537,False
06065044922,Riverside County,5214,241,3316,False
06065044928,Riverside County,8053,4440,3613,True
06065045122,Riverside County,5830,3821,2009,True
06065045125,Riverside County,8818,4616,4202,True
06065042209,Riverside County,7605,2739,4866,False
06065043008,Riverside County,7542,4611,2931,True
06065045228,Riverside County,9698,3321,3162,True
06065046602,Riverside County,8475,3152,4529,False
06065047201,Riverside County,7710,3639,2466,True
06065048200,Riverside County,4202,2907,1295,True
06065044917,Riverside County,3900,1772,2128,False
06065044926,Riverside County,9590,4649,4941,False
06001405902,Alameda County,4541,947,967,False
06001425104,Alameda County,9465,642,4517,False
06001432502,Alameda County,9477,3405,4735,False
06065045124,Riverside County,3958,548,3410,False
06065940100,Riverside County,6664,2005,4659,False
06065049800,Riverside County,8608,4509,3351,True
06065051100,Riverside County,6551,484,394,True
06113010310,Yolo County,7873,4957,2916,True
06113010511,Yolo County,4126,1837,2289,False
06001435104,Alameda County,4664,1322,3342,False
06001437102,Alameda County,8422,3999,4423,False
06001440334,Alameda County,6144,3099,3045,True
06001441524,Alameda County,8602,4886,977,True
06001441924,Alameda County,4295,2209,2086,True
06001442301,Alameda County,8626,978,1707,False
06001444301,Alameda County,6209,2503,170,True
06001450501,Alameda County,4901,3395,861,True
06001450743,Alameda County,7979,3682,4297,False
06001451403,Alameda County,6200,4388,1185,True
06001406601,Alameda County,9145,2721,718,True
06001406602,Alameda County,9328,2448,4974,False
06001435601,Alameda County,5170,2349,2821,False
06001981900,Alameda County,6626,4532,2094,True
06001403502,Alameda County,7765,2920,1171,True
06001403600,Alameda County,2744,1349,1395,False
06053014601,Monterey County,7308,3656,427,True
06085511704,Santa Clara County,20251,6299,13952,False
06085503332,Santa Clara County,32369,4094,3977,True
06053014800,Monterey County,1840,1368,472,True
06019005515,Fresno County,7510,2668,4842,False
06053011203,Monterey County,6779,195,4469,False
06019006502,Fresno County,5344,1300,4044,False
06075012202,San Francisco County,23112,14071,9041,True
06013355112,Contra Costa County,4705,3215,1490,True
06047001801,Merced County,7016,1249,3610,False
06107002204,Tulare County,6406,3747,907,True
06107003501,Tulare County,3463,3308,155,True
06059032058,Orange County,5481,843,4638,False
06013338204,Contra Costa County,6530,2976,179,True
06013304002,Contra Costa County,8464,3828,4636,False
06013354001,Contra Costa County,1365,318,1047,False
06085511609,Santa Clara County,18438,16844,1594,True
06085503122,Santa Clara County,32541,17524,15017,True
06085503105,Santa Clara County,41973,8782,3660,True
06053013200,Monterey County,8481,3490,4991,False
06059980000,Orange County,4851,3711,1140,True
06065043813,Riverside County,9006,3559,4272,False
06065044404,Riverside County,7116,3336,3780,False
06065041913,Riverside County,5307,3206,1637,True
06065044605,Riverside County,4372,1967,1261,True
06065031601,Riverside County,6838,3982,2856,True
06065040102,Riverside County,8238,364,4528,False
06065040814,Riverside County,6831,1402,1294,True
06065041803,Riverside County,8198,3704,4494,False
06065041912,Riverside County,9197,4467,4730,False
06097150612,Sonoma County,4013,2178,1244,True
06097153807,Sonoma County,6925,3817,3108,True
06097153103,Sonoma County,9518,1269,1083,True
06097153804,Sonoma County,9731,4823,4313,True
06013345204,Contra Costa County,6913,3566,3126,True
06013351101,Contra Costa County,7498,4357,2847,True
06013345113,Contra Costa County,8857,4362,4495,False
06075015802,San Francisco County,27555,17383,3203,True
06075016802,San Francisco County,18635,2144,13213,False
06075020402,San Francisco County,21944,2187,4133,False
06075031301,San Francisco County,8411,2689,5407,False
06075032901,San Francisco County,40191,18753,7728,True
06075042602,San Francisco County,38744,13801,11548,True
06075061200,San Francisco County,37886,2542,1972,True
06075980300,San Francisco County,38683,7621,17970,False
06075012502,San Francisco County,23115,8354,14761,False
06019005525,Fresno County,5091,2662,1970,True
06081609202,San Mateo County,8964,3027,4458,False
06081600401,San Mateo County,7189,3141,4048,False
06081610302,San Mateo County,4790,1870,1622,True
06081984300,San Mateo County,9523,661,3640,False
06083001704,Santa Barbara County,5871,4566,1305,True
06083001706,Santa Barbara County,7160,756,4040,False
06083001208,Santa Barbara County,5897,4426,1471,True
06083001306,Santa Barbara County,6921,3859,2200,True
06095250104,Solano County,9439,563,853,False
06083002932,Santa Barbara County,6436,682,2305,False
06083003007,Santa Barbara County,8377,4250,4127,True
06077004106,San Joaquin County,6361,3453,2908,True
06095250801,Solano County,5532,4013,1519,True
06095252313,Solano County,4511,2244,2267,False
06095252914,Solano County,9868,1368,3687,False
06077004703,San Joaquin County,7036,1266,3675,False
06077004704,San Joaquin County,5999,1970,4029,False
06077005405,San Joaquin County,3386,259,2758,False
06077002402,San Joaquin County,5989,4834,1155,True
06077003216,San Joaquin County,4687,3696,991,True
06077004501,San Joaquin County,3568,1025,2543,False
06095252915,Solano County,4480,2505,1519,True
06079010101,San Luis Obispo County,6521,2624,3897,False
06033000502,Lake County,7711,4506,3205,True
06053000502,Monterey County,4393,1880,2513,False
06053014202,Monterey County,8250,2261,3639,False
06053010504,Monterey County,9300,408,4407,False
06005000301,Amador County,2864,284,345,False
06005000304,Amador County,8930,619,4007,False
06089010602,Shasta County,8537,4128,4409,False
06089011001,Shasta County,9376,4673,4703,False
06089011401,Shasta County,4553,2812,241,True
06089011803,Shasta County,9521,4656,4865,False
06089011702,Shasta County,7813,3527,2424,True
06019005516,Fresno County,6214,499,4863,False
06019004208,Fresno County,6755,338,3315,False
06089010804,Shasta County,8041,3747,1716,True
06055200301,Napa County,6840,2529,3752,False
06055200707,Napa County,6807,1372,3239,False
06055200703,Napa County,5640,2978,1635,True
06055200602,Napa County,9227,1048,2742,False
06055201101,Napa County,4441,1121,533,True
06085501501,Santa Clara County,17097,8506,8591,False
06085503402,Santa Clara County,22122,6060,16062,False
06085502604,Santa Clara County,39370,14472,3196,True
06017030709,El Dorado County,5603,1344,4259,False
06017030801,El Dorado County,4367,1477,1871,False
06017030809,El Dorado County,8704,4434,3361,True
06063000501,Plumas County,3985,3192,793,True
06025010800,Imperial County,4399,1281,3118,False
06025010102,Imperial County,4699,4271,428,True
06035040303,Lassen County,8213,3946,4267,False
06025011801,Imperial County,6434,2620,3814,False
06025011803,Imperial County,4127,910,3217,False
06025011700,Imperial County,7876,3390,4486,False
06025010900,Imperial County,7390,4761,2629,True
06025940000,Imperial County,5106,1023,3152,False
06071009300,San Bernardino County,8707,3696,2503,True
06071007604,San Bernardino County,6856,4110,2746,True
06071000403,San Bernardino County,9793,3075,1190,True
06071000205,San Bernardino County,6255,1846,4409,False
06071000201,San Bernardino County,6716,3112,3604,False
06071000118,San Bernardino County,6877,3286,3591,False
06071007410,San Bernardino County,7810,1147,4734,False
06071006604,San Bernardino County,9678,4948,4730,True
06071006700,San Bernardino County,5268,1164,3921,False
06071005701,San Bernardino County,9259,1536,4610,False
06071008403,San Bernardino County,7483,2583,4900,False
06071008301,San Bernardino County,8808,4929,3879,True
06071008001,San Bernardino County,6653,2894,1960,True
06071007107,San Bernardino County,8112,1990,4926,False
06071007106,San Bernardino County,3496,1738,1758,False
06071003302,San Bernardino County,9817,363,3092,False
06071002902,San Bernardino County,6321,1356,4965,False
06071004505,San Bernardino County,9002,326,372,False
06071004401,San Bernardino County,7581,4512,2022,True
06071000605,San Bernardino County,4139,2438,1701,True
06071000904,San Bernardino County,6388,3818,2522,True
06071009708,San Bernardino County,3681,666,3015,False
06071010023,San Bernardino County,7398,351,2454,False
06071000115,San Bernardino County,7281,4870,2411,True
06071001809,San Bernardino County,7774,1702,3370,False
06071001703,San Bernardino County,7859,613,541,True
06071001704,San Bernardino County,8692,1002,1320,False
06071011900,San Bernardino County,8648,2421,955,True
06071003900,San Bernardino County,7100,2320,4780,False
06071002602,San Bernardino County,7572,4650,295,True
06071007110,San Bernardino County,6183,1432,4751,False
06071000808,San Bernardino County,7491,1617,4634,False
06071000816,San Bernardino County,7761,4554,3207,True
06071012500,San Bernardino County,4968,2805,2163,True
06071000812,San Bernardino County,5268,520,4748,False
06071001104,San Bernardino County,4071,2940,1131,True
06071000501,San Bernardino County,8139,1591,1985,False
06071009717,San Bernardino County,5447,609,1959,False
06071010014,San Bernardino County,5561,1958,1013,True
06071002037,San Bernardino County,6107,2165,3066,False
06023001300,Humboldt County,8926,4989,3937,True
06023940000,Humboldt County,8392,1696,4542,False
06093001100,Siskiyou County,9747,1123,3304,False
06093000703,Siskiyou County,1763,298,1465,False
06093000702,Siskiyou County,8334,2098,1116,True
06039000106,Madera County,4118,125,1658,False
06071002101,San Bernardino County,7014,3558,3456,True
06071001101,San Bernardino County,7093,2467,570,True
06071002023,San Bernardino County,7780,4846,985,True
06071002035,San Bernardino County,7478,975,1041,False
06071012103,San Bernardino County,4920,671,4249,False
06071004104,San Bernardino County,9296,4520,3629,True
06071003611,San Bernardino County,5480,4460,481,True
06071003804,San Bernardino County,6359,2480,3879,False
06071004510,San Bernardino County,5027,1633,3394,False
06071007108,San Bernardino County,8359,3589,4045,False
06071009119,San Bernardino County,5142,970,2250,False
06071011101,San Bernardino County,7197,3331,3866,False
06071008100,San Bernardino County,7900,3307,4593,False
06071009906,San Bernardino County,8513,4587,3926,True
06071008710,San Bernardino County,8250,1712,1177,True
06071009910,San Bernardino County,4629,2258,2371,False
06071940100,San Bernardino County,7149,2629,3360,False
06071010424,San Bernardino County,4077,945,3132,False
06071010804,San Bernardino County,3753,3262,491,True
06071007904,San Bernardino County,5496,2159,3337,False
06071012002,San Bernardino County,9997,2994,2132,True
06071001803,San Bernardino County,9456,598,3468,False
06071008602,San Bernardino County,6948,3044,3904,False
06071011700,San Bernardino County,8338,235,1200,False
06071011203,San Bernardino County,8325,4213,4112,True
06071010420,San Bernardino County,7046,304,4694,False
06069000501,San Benito County,7474,3414,4060,False
06069000702,San Benito County,7306,2471,4835,False
06031001003,Kings County,6775,2906,3869,False
06061022014,Placer County,5510,4510,1000,True
06061020715,Placer County,6882,1850,4999,False
06061021109,Placer County,3659,1552,1343,True
06061023000,Placer County,3897,1770,2127,False
06061021123,Placer County,7597,1868,3763,False
06061021043,Placer County,7342,4810,2532,True
06061021203,Placer County,7090,486,2530,False
06061022800,Placer County,4320,223,4097,False
06061021040,Placer County,7548,3552,3996,False
06061021044,Placer County,8566,1281,827,True
06061022300,Placer County,7754,3984,3770,True
06061020105,Placer County,6606,2475,4131,False
06061022400,Placer County,9050,3842,2944,True
06061023400,Placer County,2711,1072,460,True
